key,liq_is,liq_oos
s-1_d720_e90_b0_st0.25_okx_btc,False,False
s-1_d720_e90_b0_st0.25_newtok_btc,False,False
s-1_d720_e90_b0_st0.5_okx_btc,False,False
s-1_d720_e90_b0_st0.5_newtok_btc,False,False
s-1_d720_e90_b0_st1.0_okx_btc,False,False
s-1_d720_e90_b0_st1.0_newtok_btc,False,False
s-1_d720_e90_b1_st0_okx_btc,False,False
s-1_d720_e90_b1_st0_newtok_btc,False,False
s-1_d720_e90_b1_st0.25_okx_btc,False,False
s-1_d720_e90_b1_st0.25_newtok_btc,False,False
s-1_d720_e90_b1_st0.5_okx_btc,False,False
s-1_d720_e90_b1_st0.5_newtok_btc,False,False
s-1_d720_e90_b1_st1.0_okx_btc,False,False
s-1_d720_e90_b1_st1.0_newtok_btc,False,False
s1_d1_e3_b0_st0_okx_btc,False,False
s1_d1_e3_b0_st0_newtok_btc,False,False
s1_d1_e3_b0_st0.25_okx_btc,False,False
s1_d1_e3_b0_st0.25_newtok_btc,False,False
s1_d1_e3_b0_st0.5_okx_btc,False,False
s1_d1_e3_b0_st0.5_newtok_btc,False,False
s1_d1_e3_b1_st0_okx_btc,False,False
s1_d1_e3_b1_st0_newtok_btc,False,False
s1_d1_e3_b1_st0.25_okx_btc,False,False
s1_d1_e3_b1_st0.25_newtok_btc,False,False
s1_d1_e3_b1_st0.5_okx_btc,False,False
s1_d1_e3_b1_st0.5_newtok_btc,False,False
s1_d1_e7_b0_st0_okx_btc,False,False
s1_d1_e7_b0_st0_newtok_btc,False,False
s1_d1_e7_b0_st0.25_okx_btc,False,False
s1_d1_e7_b0_st0.25_newtok_btc,False,False
s1_d1_e7_b0_st0.5_okx_btc,False,False
s1_d1_e7_b0_st0.5_newtok_btc,False,False
s1_d1_e7_b1_st0_okx_btc,False,False
s1_d1_e7_b1_st0_newtok_btc,False,False
s1_d1_e7_b1_st0.25_okx_btc,False,False
s1_d1_e7_b1_st0.25_newtok_btc,False,False
s1_d1_e7_b1_st0.5_okx_btc,False,False
s1_d1_e7_b1_st0.5_newtok_btc,False,False
s1_d1_e14_b0_st0_okx_btc,False,False
s1_d1_e14_b0_st0_newtok_btc,False,False
s1_d1_e14_b0_st0.25_okx_btc,False,False
s1_d1_e14_b0_st0.25_newtok_btc,False,False
s1_d1_e14_b0_st0.5_okx_btc,False,False
s1_d1_e14_b0_st0.5_newtok_btc,False,False
s1_d1_e14_b1_st0_okx_btc,False,False
s1_d1_e14_b1_st0_newtok_btc,False,False
s1_d1_e14_b1_st0.25_okx_btc,False,False
s1_d1_e14_b1_st0.25_newtok_btc,False,False
s1_d1_e14_b1_st0.5_okx_btc,False,False
s1_d1_e14_b1_st0.5_newtok_btc,False,False
s1_d1_e30_b0_st0_okx_btc,False,False
s1_d1_e30_b0_st0_newtok_btc,False,False
s1_d1_e30_b0_st0.25_okx_btc,False,False
s1_d1_e30_b0_st0.25_newtok_btc,False,False
s1_d1_e30_b0_st0.5_okx_btc,False,False
s1_d1_e30_b0_st0.5_newtok_btc,False,False
s1_d1_e30_b1_st0_okx_btc,False,False
s1_d1_e30_b1_st0_newtok_btc,False,False
s1_d1_e30_b1_st0.25_okx_btc,False,False
s1_d1_e30_b1_st0.25_newtok_btc,False,False
s1_d1_e30_b1_st0.5_okx_btc,False,False
s1_d1_e30_b1_st0.5_newtok_btc,False,False
s1_d1_e60_b0_st0_okx_btc,False,False
s1_d1_e60_b0_st0_newtok_btc,False,False
s1_d1_e60_b0_st0.25_okx_btc,False,False
s1_d1_e60_b0_st0.25_newtok_btc,False,False
s1_d1_e60_b0_st0.5_okx_btc,False,False
s1_d1_e60_b0_st0.5_newtok_btc,False,False
s1_d1_e60_b1_st0_okx_btc,False,False
s1_d1_e60_b1_st0_newtok_btc,False,False
s1_d1_e60_b1_st0.25_okx_btc,False,False
s1_d1_e60_b1_st0.25_newtok_btc,False,False
s1_d1_e60_b1_st0.5_okx_btc,False,False
s1_d1_e60_b1_st0.5_newtok_btc,False,False
s1_d1_e90_b0_st0_okx_btc,False,False
s1_d1_e90_b0_st0_newtok_btc,False,False
s1_d1_e90_b0_st0.25_okx_btc,False,False
s1_d1_e90_b0_st0.25_newtok_btc,False,False
s1_d1_e90_b0_st0.5_okx_btc,False,False
s1_d1_e90_b0_st0.5_newtok_btc,False,False
s1_d1_e90_b1_st0_okx_btc,False,False
s1_d1_e90_b1_st0_newtok_btc,False,False
s1_d1_e90_b1_st0.25_okx_btc,False,False
s1_d1_e90_b1_st0.25_newtok_btc,False,False
s1_d1_e90_b1_st0.5_okx_btc,False,False
s1_d1_e90_b1_st0.5_newtok_btc,False,False
s1_d6_e3_b0_st0_okx_btc,False,False
s1_d6_e3_b0_st0_newtok_btc,False,False
s1_d6_e3_b0_st0.25_okx_btc,False,False
s1_d6_e3_b0_st0.25_newtok_btc,False,False
s1_d6_e3_b0_st0.5_okx_btc,False,False
s1_d6_e3_b0_st0.5_newtok_btc,False,False
s1_d6_e3_b1_st0_okx_btc,False,False
s1_d6_e3_b1_st0_newtok_btc,False,False
s1_d6_e3_b1_st0.25_okx_btc,False,False
s1_d6_e3_b1_st0.25_newtok_btc,False,False
s1_d6_e3_b1_st0.5_okx_btc,False,False
s1_d6_e3_b1_st0.5_newtok_btc,False,False
s1_d6_e7_b0_st0_okx_btc,False,False
s1_d6_e7_b0_st0_newtok_btc,False,False
s1_d6_e7_b0_st0.25_okx_btc,False,False
s1_d6_e7_b0_st0.25_newtok_btc,False,False
s1_d6_e7_b0_st0.5_okx_btc,False,False
s1_d6_e7_b0_st0.5_newtok_btc,False,False
s1_d6_e7_b1_st0_okx_btc,False,False
s1_d6_e7_b1_st0_newtok_btc,False,False
s1_d6_e7_b1_st0.25_okx_btc,False,False
s1_d6_e7_b1_st0.25_newtok_btc,False,False
s1_d6_e7_b1_st0.5_okx_btc,False,False
s1_d6_e7_b1_st0.5_newtok_btc,False,False
s1_d6_e14_b0_st0_okx_btc,False,False
s1_d6_e14_b0_st0_newtok_btc,False,False
s1_d6_e14_b0_st0.25_okx_btc,False,False
s1_d6_e14_b0_st0.25_newtok_btc,False,False
s1_d6_e14_b0_st0.5_okx_btc,False,False
s1_d6_e14_b0_st0.5_newtok_btc,False,False
s1_d6_e14_b1_st0_okx_btc,False,False
s1_d6_e14_b1_st0_newtok_btc,False,False
s1_d6_e14_b1_st0.25_okx_btc,False,False
s1_d6_e14_b1_st0.25_newtok_btc,False,False
s1_d6_e14_b1_st0.5_okx_btc,False,False
s1_d6_e14_b1_st0.5_newtok_btc,False,False
s1_d6_e30_b0_st0_okx_btc,False,False
s1_d6_e30_b0_st0_newtok_btc,False,False
s1_d6_e30_b0_st0.25_okx_btc,False,False
s1_d6_e30_b0_st0.25_newtok_btc,False,False
s1_d6_e30_b0_st0.5_okx_btc,False,False
s1_d6_e30_b0_st0.5_newtok_btc,False,False
s1_d6_e30_b1_st0_okx_btc,False,False
s1_d6_e30_b1_st0_newtok_btc,False,False
s1_d6_e30_b1_st0.25_okx_btc,False,False
s1_d6_e30_b1_st0.25_newtok_btc,False,False
s1_d6_e30_b1_st0.5_okx_btc,False,False
s1_d6_e30_b1_st0.5_newtok_btc,False,False
s1_d6_e60_b0_st0_okx_btc,False,False
s1_d6_e60_b0_st0_newtok_btc,False,False
s1_d6_e60_b0_st0.25_okx_btc,False,False
s1_d6_e60_b0_st0.25_newtok_btc,False,False
s1_d6_e60_b0_st0.5_okx_btc,False,False
s1_d6_e60_b0_st0.5_newtok_btc,False,False
s1_d6_e60_b1_st0_okx_btc,False,False
s1_d6_e60_b1_st0_newtok_btc,False,False
s1_d6_e60_b1_st0.25_okx_btc,False,False
s1_d6_e60_b1_st0.25_newtok_btc,False,False
s1_d6_e60_b1_st0.5_okx_btc,False,False
s1_d6_e60_b1_st0.5_newtok_btc,False,False
s1_d6_e90_b0_st0_okx_btc,False,False
s1_d6_e90_b0_st0_newtok_btc,False,False
s1_d6_e90_b0_st0.25_okx_btc,False,False
s1_d6_e90_b0_st0.25_newtok_btc,False,False
s1_d6_e90_b0_st0.5_okx_btc,False,False
s1_d6_e90_b0_st0.5_newtok_btc,False,False
s1_d6_e90_b1_st0_okx_btc,False,False
s1_d6_e90_b1_st0_newtok_btc,False,False
s1_d6_e90_b1_st0.25_okx_btc,False,False
s1_d6_e90_b1_st0.25_newtok_btc,False,False
s1_d6_e90_b1_st0.5_okx_btc,False,False
s1_d6_e90_b1_st0.5_newtok_btc,False,False
s1_d24_e3_b0_st0_okx_btc,False,False
s1_d24_e3_b0_st0_newtok_btc,False,False
s1_d24_e3_b0_st0.25_okx_btc,False,False
s1_d24_e3_b0_st0.25_newtok_btc,False,False
s1_d24_e3_b0_st0.5_okx_btc,False,False
s1_d24_e3_b0_st0.5_newtok_btc,False,False
s1_d24_e3_b1_st0_okx_btc,False,False
s1_d24_e3_b1_st0_newtok_btc,False,False
s1_d24_e3_b1_st0.25_okx_btc,False,False
s1_d24_e3_b1_st0.25_newtok_btc,False,False
s1_d24_e3_b1_st0.5_okx_btc,False,False
s1_d24_e3_b1_st0.5_newtok_btc,False,False
s1_d24_e7_b0_st0_okx_btc,False,False
s1_d24_e7_b0_st0_newtok_btc,False,False
s1_d24_e7_b0_st0.25_okx_btc,False,False
s1_d24_e7_b0_st0.25_newtok_btc,False,False
s1_d24_e7_b0_st0.5_okx_btc,False,False
s1_d24_e7_b0_st0.5_newtok_btc,False,False
s1_d24_e7_b1_st0_okx_btc,False,False
s1_d24_e7_b1_st0_newtok_btc,False,False
s1_d24_e7_b1_st0.25_okx_btc,False,False
s1_d24_e7_b1_st0.25_newtok_btc,False,False
s1_d24_e7_b1_st0.5_okx_btc,False,False
s1_d24_e7_b1_st0.5_newtok_btc,False,False
s1_d24_e14_b0_st0_okx_btc,False,False
s1_d24_e14_b0_st0_newtok_btc,False,False
s1_d24_e14_b0_st0.25_okx_btc,False,False
s1_d24_e14_b0_st0.25_newtok_btc,False,False
s1_d24_e14_b0_st0.5_okx_btc,False,False
s1_d24_e14_b0_st0.5_newtok_btc,False,False
s1_d24_e14_b1_st0_okx_btc,False,False
s1_d24_e14_b1_st0_newtok_btc,False,False
s1_d24_e14_b1_st0.25_okx_btc,False,False
s1_d24_e14_b1_st0.25_newtok_btc,False,False
s1_d24_e14_b1_st0.5_okx_btc,False,False
s1_d24_e14_b1_st0.5_newtok_btc,False,False
s1_d24_e30_b0_st0_okx_btc,False,False
s1_d24_e30_b0_st0_newtok_btc,False,False
s1_d24_e30_b0_st0.25_okx_btc,False,False
s1_d24_e30_b0_st0.25_newtok_btc,False,False
s1_d24_e30_b0_st0.5_okx_btc,False,False
s1_d24_e30_b0_st0.5_newtok_btc,False,False
s1_d24_e30_b1_st0_okx_btc,False,False
s1_d24_e30_b1_st0_newtok_btc,False,False
s1_d24_e30_b1_st0.25_okx_btc,False,False
s1_d24_e30_b1_st0.25_newtok_btc,False,False
s1_d24_e30_b1_st0.5_okx_btc,False,False
s1_d24_e30_b1_st0.5_newtok_btc,False,False
s1_d24_e60_b0_st0_okx_btc,False,False
s1_d24_e60_b0_st0_newtok_btc,False,False
s1_d24_e60_b0_st0.25_okx_btc,False,False
s1_d24_e60_b0_st0.25_newtok_btc,False,False
s1_d24_e60_b0_st0.5_okx_btc,False,False
s1_d24_e60_b0_st0.5_newtok_btc,False,False
s1_d24_e60_b1_st0_okx_btc,False,False
s1_d24_e60_b1_st0_newtok_btc,False,False
s1_d24_e60_b1_st0.25_okx_btc,False,False
s1_d24_e60_b1_st0.25_newtok_btc,False,False
s1_d24_e60_b1_st0.5_okx_btc,False,False
s1_d24_e60_b1_st0.5_newtok_btc,False,False
s1_d24_e90_b0_st0_okx_btc,False,False
s1_d24_e90_b0_st0_newtok_btc,False,False
s1_d24_e90_b0_st0.25_okx_btc,False,False
s1_d24_e90_b0_st0.25_newtok_btc,False,False
s1_d24_e90_b0_st0.5_okx_btc,False,False
s1_d24_e90_b0_st0.5_newtok_btc,False,False
s1_d24_e90_b1_st0_okx_btc,False,False
s1_d24_e90_b1_st0_newtok_btc,False,False
s1_d24_e90_b1_st0.25_okx_btc,False,False
s1_d24_e90_b1_st0.25_newtok_btc,False,False
s1_d24_e90_b1_st0.5_okx_btc,False,False
s1_d24_e90_b1_st0.5_newtok_btc,False,False
s1_d72_e7_b0_st0_okx_btc,False,False
s1_d72_e7_b0_st0_newtok_btc,False,False
s1_d72_e7_b0_st0.25_okx_btc,False,False
s1_d72_e7_b0_st0.25_newtok_btc,False,False
s1_d72_e7_b0_st0.5_okx_btc,False,False
s1_d72_e7_b0_st0.5_newtok_btc,False,False
s1_d72_e7_b1_st0_okx_btc,False,False
s1_d72_e7_b1_st0_newtok_btc,False,False
s1_d72_e7_b1_st0.25_okx_btc,False,False
s1_d72_e7_b1_st0.25_newtok_btc,False,False
s1_d72_e7_b1_st0.5_okx_btc,False,False
s1_d72_e7_b1_st0.5_newtok_btc,False,False
s1_d72_e14_b0_st0_okx_btc,False,False
s1_d72_e14_b0_st0_newtok_btc,False,False
s1_d72_e14_b0_st0.25_okx_btc,False,False
s1_d72_e14_b0_st0.25_newtok_btc,False,False
s1_d72_e14_b0_st0.5_okx_btc,False,False
s1_d72_e14_b0_st0.5_newtok_btc,False,False
s1_d72_e14_b1_st0_okx_btc,False,False
s1_d72_e14_b1_st0_newtok_btc,False,False
s1_d72_e14_b1_st0.25_okx_btc,False,False
s1_d72_e14_b1_st0.25_newtok_btc,False,False
s1_d72_e14_b1_st0.5_okx_btc,False,False
s1_d72_e14_b1_st0.5_newtok_btc,False,False
s1_d72_e30_b0_st0_okx_btc,False,False
s1_d72_e30_b0_st0_newtok_btc,False,False
s1_d72_e30_b0_st0.25_okx_btc,False,False
s1_d72_e30_b0_st0.25_newtok_btc,False,False
s1_d72_e30_b0_st0.5_okx_btc,False,False
s1_d72_e30_b0_st0.5_newtok_btc,False,False
s1_d72_e30_b1_st0_okx_btc,False,False
s1_d72_e30_b1_st0_newtok_btc,False,False
s1_d72_e30_b1_st0.25_okx_btc,False,False
s1_d72_e30_b1_st0.25_newtok_btc,False,False
s1_d72_e30_b1_st0.5_okx_btc,False,False
s1_d72_e30_b1_st0.5_newtok_btc,False,False
s1_d72_e60_b0_st0_okx_btc,False,False
s1_d72_e60_b0_st0_newtok_btc,False,False
s1_d72_e60_b0_st0.25_okx_btc,False,False
s1_d72_e60_b0_st0.25_newtok_btc,False,False
s1_d72_e60_b0_st0.5_okx_btc,False,False
s1_d72_e60_b0_st0.5_newtok_btc,False,False
s1_d72_e60_b1_st0_okx_btc,False,False
s1_d72_e60_b1_st0_newtok_btc,False,False
s1_d72_e60_b1_st0.25_okx_btc,False,False
s1_d72_e60_b1_st0.25_newtok_btc,False,False
s1_d72_e60_b1_st0.5_okx_btc,False,False
s1_d72_e60_b1_st0.5_newtok_btc,False,False
s1_d72_e90_b0_st0_okx_btc,False,False
s1_d72_e90_b0_st0_newtok_btc,False,False
s1_d72_e90_b0_st0.25_okx_btc,False,False
s1_d72_e90_b0_st0.25_newtok_btc,False,False
s1_d72_e90_b0_st0.5_okx_btc,False,False
s1_d72_e90_b0_st0.5_newtok_btc,False,False
s1_d72_e90_b1_st0_okx_btc,False,False
s1_d72_e90_b1_st0_newtok_btc,False,False
s1_d72_e90_b1_st0.25_okx_btc,False,False
s1_d72_e90_b1_st0.25_newtok_btc,False,False
s1_d72_e90_b1_st0.5_okx_btc,False,False
s1_d72_e90_b1_st0.5_newtok_btc,False,False
s1_d168_e14_b0_st0_okx_btc,False,False
s1_d168_e14_b0_st0_newtok_btc,False,False
s1_d168_e14_b0_st0.25_okx_btc,False,False
s1_d168_e14_b0_st0.25_newtok_btc,False,False
s1_d168_e14_b0_st0.5_okx_btc,False,False
s1_d168_e14_b0_st0.5_newtok_btc,False,False
s1_d168_e14_b1_st0_okx_btc,False,False
s1_d168_e14_b1_st0_newtok_btc,False,False
s1_d168_e14_b1_st0.25_okx_btc,False,False
s1_d168_e14_b1_st0.25_newtok_btc,False,False
s1_d168_e14_b1_st0.5_okx_btc,False,False
s1_d168_e14_b1_st0.5_newtok_btc,False,False
s1_d168_e30_b0_st0_okx_btc,False,False
s1_d168_e30_b0_st0_newtok_btc,False,False
s1_d168_e30_b0_st0.25_okx_btc,False,False
s1_d168_e30_b0_st0.25_newtok_btc,False,False
s1_d168_e30_b0_st0.5_okx_btc,False,False
s1_d168_e30_b0_st0.5_newtok_btc,False,False
s1_d168_e30_b1_st0_okx_btc,False,False
s1_d168_e30_b1_st0_newtok_btc,False,False
s1_d168_e30_b1_st0.25_okx_btc,False,False
s1_d168_e30_b1_st0.25_newtok_btc,False,False
s1_d168_e30_b1_st0.5_okx_btc,False,False
s1_d168_e30_b1_st0.5_newtok_btc,False,False
s1_d168_e60_b0_st0_okx_btc,False,False
s1_d168_e60_b0_st0_newtok_btc,False,False
s1_d168_e60_b0_st0.25_okx_btc,False,False
s1_d168_e60_b0_st0.25_newtok_btc,False,False
s1_d168_e60_b0_st0.5_okx_btc,False,False
s1_d168_e60_b0_st0.5_newtok_btc,False,False
s1_d168_e60_b1_st0_okx_btc,False,False
s1_d168_e60_b1_st0_newtok_btc,False,False
s1_d168_e60_b1_st0.25_okx_btc,False,False
s1_d168_e60_b1_st0.25_newtok_btc,False,False
s1_d168_e60_b1_st0.5_okx_btc,False,False
s1_d168_e60_b1_st0.5_newtok_btc,False,False
s1_d168_e90_b0_st0_okx_btc,False,False
s1_d168_e90_b0_st0_newtok_btc,False,False
s1_d168_e90_b0_st0.25_okx_btc,False,False
s1_d168_e90_b0_st0.25_newtok_btc,False,False
s1_d168_e90_b0_st0.5_okx_btc,False,False
s1_d168_e90_b0_st0.5_newtok_btc,False,False
s1_d168_e90_b1_st0_okx_btc,False,False
s1_d168_e90_b1_st0_newtok_btc,False,False
s1_d168_e90_b1_st0.25_okx_btc,False,False
s1_d168_e90_b1_st0.25_newtok_btc,False,False
s1_d168_e90_b1_st0.5_okx_btc,False,False
s1_d168_e90_b1_st0.5_newtok_btc,False,False
s1_d336_e30_b0_st0_okx_btc,False,False
s1_d336_e30_b0_st0_newtok_btc,False,False
s1_d336_e30_b0_st0.25_okx_btc,False,False
s1_d336_e30_b0_st0.25_newtok_btc,False,False
s1_d336_e30_b0_st0.5_okx_btc,False,False
s1_d336_e30_b0_st0.5_newtok_btc,False,False
s1_d336_e30_b1_st0_okx_btc,False,False
s1_d336_e30_b1_st0_newtok_btc,False,False
s1_d336_e30_b1_st0.25_okx_btc,False,False
s1_d336_e30_b1_st0.25_newtok_btc,False,False
s1_d336_e30_b1_st0.5_okx_btc,False,False
s1_d336_e30_b1_st0.5_newtok_btc,False,False
s1_d336_e60_b0_st0_okx_btc,False,False
s1_d336_e60_b0_st0_newtok_btc,False,False
s1_d336_e60_b0_st0.25_okx_btc,False,False
s1_d336_e60_b0_st0.25_newtok_btc,False,False
s1_d336_e60_b0_st0.5_okx_btc,False,False
s1_d336_e60_b0_st0.5_newtok_btc,False,False
s1_d336_e60_b1_st0_okx_btc,False,False
s1_d336_e60_b1_st0_newtok_btc,False,False
s1_d336_e60_b1_st0.25_okx_btc,False,False
s1_d336_e60_b1_st0.25_newtok_btc,False,False
s1_d336_e60_b1_st0.5_okx_btc,False,False
s1_d336_e60_b1_st0.5_newtok_btc,False,False
s1_d336_e90_b0_st0_okx_btc,False,False
s1_d336_e90_b0_st0_newtok_btc,False,False
s1_d336_e90_b0_st0.25_okx_btc,False,False
s1_d336_e90_b0_st0.25_newtok_btc,False,False
s1_d336_e90_b0_st0.5_okx_btc,False,False
s1_d336_e90_b0_st0.5_newtok_btc,False,False
s1_d336_e90_b1_st0_okx_btc,False,False
s1_d336_e90_b1_st0_newtok_btc,False,False
s1_d336_e90_b1_st0.25_okx_btc,False,False
s1_d336_e90_b1_st0.25_newtok_btc,False,False
s1_d336_e90_b1_st0.5_okx_btc,False,False
s1_d336_e90_b1_st0.5_newtok_btc,False,False
s1_d720_e60_b0_st0_okx_btc,False,False
s1_d720_e60_b0_st0_newtok_btc,False,False
s1_d720_e60_b0_st0.25_okx_btc,False,False
s1_d720_e60_b0_st0.25_newtok_btc,False,False
s1_d720_e60_b0_st0.5_okx_btc,False,False
s1_d720_e60_b0_st0.5_newtok_btc,False,False
s1_d720_e60_b1_st0_okx_btc,False,False
s1_d720_e60_b1_st0_newtok_btc,False,False
s1_d720_e60_b1_st0.25_okx_btc,False,False
s1_d720_e60_b1_st0.25_newtok_btc,False,False
s1_d720_e60_b1_st0.5_okx_btc,False,False
s1_d720_e60_b1_st0.5_newtok_btc,False,False
s1_d720_e90_b0_st0_okx_btc,False,False
s1_d720_e90_b0_st0_newtok_btc,False,False
s1_d720_e90_b0_st0.25_okx_btc,False,False
s1_d720_e90_b0_st0.25_newtok_btc,False,False
s1_d720_e90_b0_st0.5_okx_btc,False,False
s1_d720_e90_b0_st0.5_newtok_btc,False,False
s1_d720_e90_b1_st0_okx_btc,False,False
s1_d720_e90_b1_st0_newtok_btc,False,False
s1_d720_e90_b1_st0.25_okx_btc,False,False
s1_d720_e90_b1_st0.25_newtok_btc,False,False
s1_d720_e90_b1_st0.5_okx_btc,False,False
s1_d720_e90_b1_st0.5_newtok_btc,False,False
s-1_d1_e3_b1_st0_okx_alt,False,False
s-1_d1_e3_b1_st0_newtok_alt,False,False
s-1_d1_e3_b1_st0.25_okx_alt,False,False
s-1_d1_e3_b1_st0.25_newtok_alt,False,False
s-1_d1_e3_b1_st0.5_okx_alt,False,False
s-1_d1_e3_b1_st0.5_newtok_alt,False,False
s-1_d1_e3_b1_st1.0_okx_alt,False,False
s-1_d1_e3_b1_st1.0_newtok_alt,False,False
s-1_d1_e7_b1_st0_okx_alt,False,False
s-1_d1_e7_b1_st0_newtok_alt,False,False
s-1_d1_e7_b1_st0.25_okx_alt,False,False
s-1_d1_e7_b1_st0.25_newtok_alt,False,False
s-1_d1_e7_b1_st0.5_okx_alt,False,False
s-1_d1_e7_b1_st0.5_newtok_alt,False,False
s-1_d1_e7_b1_st1.0_okx_alt,False,False
s-1_d1_e7_b1_st1.0_newtok_alt,False,False
s-1_d1_e14_b1_st0_okx_alt,False,False
s-1_d1_e14_b1_st0_newtok_alt,False,False
s-1_d1_e14_b1_st0.25_okx_alt,False,False
s-1_d1_e14_b1_st0.25_newtok_alt,False,False
s-1_d1_e14_b1_st0.5_okx_alt,False,False
s-1_d1_e14_b1_st0.5_newtok_alt,False,False
s-1_d1_e14_b1_st1.0_okx_alt,False,False
s-1_d1_e14_b1_st1.0_newtok_alt,False,False
s-1_d1_e30_b1_st0_okx_alt,False,False
s-1_d1_e30_b1_st0_newtok_alt,False,False
s-1_d1_e30_b1_st0.25_okx_alt,False,False
s-1_d1_e30_b1_st0.25_newtok_alt,False,False
s-1_d1_e30_b1_st0.5_okx_alt,False,False
s-1_d1_e30_b1_st0.5_newtok_alt,False,False
s-1_d1_e30_b1_st1.0_okx_alt,False,False
s-1_d1_e30_b1_st1.0_newtok_alt,False,False
s-1_d1_e60_b1_st0_okx_alt,False,False
s-1_d1_e60_b1_st0_newtok_alt,False,False
s-1_d1_e60_b1_st0.25_okx_alt,False,False
s-1_d1_e60_b1_st0.25_newtok_alt,False,False
s-1_d1_e60_b1_st0.5_okx_alt,False,False
s-1_d1_e60_b1_st0.5_newtok_alt,False,False
s-1_d1_e60_b1_st1.0_okx_alt,False,False
s-1_d1_e60_b1_st1.0_newtok_alt,False,False
s-1_d1_e90_b1_st0_okx_alt,False,False
s-1_d1_e90_b1_st0_newtok_alt,False,False
s-1_d1_e90_b1_st0.25_okx_alt,False,False
s-1_d1_e90_b1_st0.25_newtok_alt,False,False
s-1_d1_e90_b1_st0.5_okx_alt,False,False
s-1_d1_e90_b1_st0.5_newtok_alt,False,False
s-1_d1_e90_b1_st1.0_okx_alt,False,False
s-1_d1_e90_b1_st1.0_newtok_alt,False,False
s-1_d6_e3_b1_st0_okx_alt,False,False
s-1_d6_e3_b1_st0_newtok_alt,False,False
s-1_d6_e3_b1_st0.25_okx_alt,False,False
s-1_d6_e3_b1_st0.25_newtok_alt,False,False
s-1_d6_e3_b1_st0.5_okx_alt,False,False
s-1_d6_e3_b1_st0.5_newtok_alt,False,False
s-1_d6_e3_b1_st1.0_okx_alt,False,False
s-1_d6_e3_b1_st1.0_newtok_alt,False,False
s-1_d6_e7_b1_st0_okx_alt,False,False
s-1_d6_e7_b1_st0_newtok_alt,False,False
s-1_d6_e7_b1_st0.25_okx_alt,False,False
s-1_d6_e7_b1_st0.25_newtok_alt,False,False
s-1_d6_e7_b1_st0.5_okx_alt,False,False
s-1_d6_e7_b1_st0.5_newtok_alt,False,False
s-1_d6_e7_b1_st1.0_okx_alt,False,False
s-1_d6_e7_b1_st1.0_newtok_alt,False,False
s-1_d6_e14_b1_st0_okx_alt,False,False
s-1_d6_e14_b1_st0_newtok_alt,False,False
s-1_d6_e14_b1_st0.25_okx_alt,False,False
s-1_d6_e14_b1_st0.25_newtok_alt,False,False
s-1_d6_e14_b1_st0.5_okx_alt,False,False
s-1_d6_e14_b1_st0.5_newtok_alt,False,False
s-1_d6_e14_b1_st1.0_okx_alt,False,False
s-1_d6_e14_b1_st1.0_newtok_alt,False,False
s-1_d6_e30_b1_st0_okx_alt,False,False
s-1_d6_e30_b1_st0_newtok_alt,False,False
s-1_d6_e30_b1_st0.25_okx_alt,False,False
s-1_d6_e30_b1_st0.25_newtok_alt,False,False
s-1_d6_e30_b1_st0.5_okx_alt,False,False
s-1_d6_e30_b1_st0.5_newtok_alt,False,False
s-1_d6_e30_b1_st1.0_okx_alt,False,False
s-1_d6_e30_b1_st1.0_newtok_alt,False,False
s-1_d6_e60_b1_st0_okx_alt,False,False
s-1_d6_e60_b1_st0_newtok_alt,False,False
s-1_d6_e60_b1_st0.25_okx_alt,False,False
s-1_d6_e60_b1_st0.25_newtok_alt,False,False
s-1_d6_e60_b1_st0.5_okx_alt,False,False
s-1_d6_e60_b1_st0.5_newtok_alt,False,False
s-1_d6_e60_b1_st1.0_okx_alt,False,False
s-1_d6_e60_b1_st1.0_newtok_alt,False,False
s-1_d6_e90_b1_st0_okx_alt,False,False
s-1_d6_e90_b1_st0_newtok_alt,False,False
s-1_d6_e90_b1_st0.25_okx_alt,False,False
s-1_d6_e90_b1_st0.25_newtok_alt,False,False
s-1_d6_e90_b1_st0.5_okx_alt,False,False
s-1_d6_e90_b1_st0.5_newtok_alt,False,False
s-1_d6_e90_b1_st1.0_okx_alt,False,False
s-1_d6_e90_b1_st1.0_newtok_alt,False,False
s-1_d24_e3_b1_st0_okx_alt,False,False
s-1_d24_e3_b1_st0_newtok_alt,False,False
s-1_d24_e3_b1_st0.25_okx_alt,False,False
s-1_d24_e3_b1_st0.25_newtok_alt,False,False
s-1_d24_e3_b1_st0.5_okx_alt,False,False
s-1_d24_e3_b1_st0.5_newtok_alt,False,False
s-1_d24_e3_b1_st1.0_okx_alt,False,False
s-1_d24_e3_b1_st1.0_newtok_alt,False,False
s-1_d24_e7_b1_st0_okx_alt,False,False
s-1_d24_e7_b1_st0_newtok_alt,False,False
s-1_d24_e7_b1_st0.25_okx_alt,False,False
s-1_d24_e7_b1_st0.25_newtok_alt,False,False
s-1_d24_e7_b1_st0.5_okx_alt,False,False
s-1_d24_e7_b1_st0.5_newtok_alt,False,False
s-1_d24_e7_b1_st1.0_okx_alt,False,False
s-1_d24_e7_b1_st1.0_newtok_alt,False,False
s-1_d24_e14_b1_st0_okx_alt,False,False
s-1_d24_e14_b1_st0_newtok_alt,False,False
s-1_d24_e14_b1_st0.25_okx_alt,False,False
s-1_d24_e14_b1_st0.25_newtok_alt,False,False
s-1_d24_e14_b1_st0.5_okx_alt,False,False
